Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z
25.6,0,5.050789,5,-0.595424,5,5.059835,5,4.913349,5,31.1669,10,5.196003,5,5.20343,5,0.202714,0.298754,0.1244,0.023849,-0.182411,-0.029972
25.61,0,5.045186,5,-0.604897,5,4.963899,5,4.913349,5,31.179263,10,5.168055,5,5.150475,5,0.201747,0.299398,0.124078,0.022882,-0.181766,-0.02965
25.62,0,4.996163,5,-0.595424,5,4.787501,5,4.995767,5,31.139702,10,5.168055,5,5.047354,5,0.201747,0.298754,0.123433,0.02256,-0.182733,-0.030294
25.63,0,4.99056,5,-0.595424,5,4.889627,5,5.011617,5,31.161955,10,5.189016,5,4.955382,5,0.20207,0.298432,0.124078,0.023849,-0.181766,-0.030617
25.64,0,5.01017,5,-0.595424,5,4.945331,5,4.992597,5,31.127339,10,5.182029,5,4.991613,5,0.20207,0.298432,0.124078,0.02256,-0.182411,-0.030294
25.65,0,5.018574,5,-0.599484,5,4.997941,5,5.036976,5,31.164428,10,5.119146,5,4.980465,5,0.20207,0.298432,0.124722,0.023526,-0.182088,-0.029972
25.66,0,5.019974,5,-0.592718,5,4.954615,5,4.983087,5,31.114976,10,5.175042,5,5.002762,5,0.201103,0.298432,0.1244,0.022882,-0.183378,-0.02965
25.67,0,5.01157,5,-0.596777,5,5.031983,5,5.036976,5,31.161955,10,5.154081,5,4.96653,5,0.201103,0.297787,0.123756,0.02256,-0.183378,-0.029972
25.68,0,5.000365,5,-0.594071,5,5.050551,5,5.008447,5,31.114976,10,5.182029,5,4.999975,5,0.201425,0.297465,0.123756,0.022237,-0.184022,-0.030617
25.69,0,5.019974,5,-0.59813,5,5.013415,5,4.976748,5,31.092722,10,5.151752,5,4.958169,5,0.201747,0.297787,0.123756,0.02256,-0.182733,-0.030294
25.7,0,5.012971,5,-0.595424,5,5.069119,5,5.021126,5,31.124866,10,5.196003,5,5.01391,5,0.201425,0.298109,0.123433,0.021915,-0.182733,-0.030617
25.71,0,5.003166,5,-0.60219,5,5.01032,5,4.976748,5,31.087777,10,5.158739,5,4.988826,5,0.200781,0.298754,0.123111,0.023526,-0.183378,-0.029972
25.72,0,4.962547,5,-0.595424,5,5.096972,5,5.036976,5,31.127339,10,5.140107,5,4.955382,5,0.201425,0.298109,0.124722,0.023849,-0.181766,-0.029972
25.73,0,4.958345,5,-0.599484,5,5.038172,5,4.995767,5,31.09025,10,5.168055,5,4.997187,5,0.200781,0.297465,0.124078,0.022882,-0.183378,-0.029327
25.74,0,4.977954,5,-0.59813,5,4.929858,5,4.960898,5,31.060578,10,5.161068,5,4.960956,5,0.200136,0.299076,0.123756,0.02256,-0.182088,-0.030939
25.75,0,4.996163,5,-0.591364,5,4.787501,5,5.017956,5,31.105085,10,5.191345,5,5.01391,5,0.201425,0.299721,0.1244,0.023526,-0.181122,-0.030294
25.76,0,4.98916,5,-0.599484,5,4.867964,5,4.967238,5,31.11003,10,5.149423,5,4.977678,5,0.200781,0.297787,0.124722,0.024171,-0.181444,-0.029327
25.77,0,4.998964,5,-0.596777,5,4.942237,5,4.849951,5,31.114976,10,4.90022,5,5.033419,5,0.200781,0.298754,0.125045,0.024171,-0.1837,-0.02965
25.78,0,4.996163,5,-0.595424,5,4.973184,5,4.945049,5,31.127339,10,4.844324,5,4.908002,5,0.201425,0.298432,0.125689,0.024171,-0.182411,-0.030294
25.79,0,5.000365,5,-0.594071,5,4.920574,5,4.995767,5,31.075414,10,4.872272,5,5.022271,5,0.20207,0.299076,0.124078,0.023849,-0.183055,-0.029972
25.8,0,4.98916,5,-0.600837,5,4.991752,5,5.036976,5,31.117448,10,4.867614,5,4.921937,5,0.201103,0.298432,0.1244,0.024171,-0.183055,-0.029327
25.81,0,4.991961,5,-0.591364,5,4.939142,5,4.995767,5,31.063051,10,4.881588,5,5.01391,5,0.201425,0.298432,0.124722,0.023526,-0.182088,-0.029005
25.82,0,4.98916,5,-0.594071,5,5.016509,5,4.935539,5,31.085304,10,4.881588,5,4.983252,5,0.201103,0.298754,0.124722,0.023849,-0.181444,-0.029972
25.83,0,4.984958,5,-0.595424,5,4.976278,5,5.027466,5,31.065524,10,4.855969,5,5.027845,5,0.200781,0.298432,0.125689,0.023849,-0.182411,-0.02965
25.84,0,4.997564,5,-0.59813,5,5.001036,5,5.005277,5,31.023489,10,4.848982,5,4.997187,5,0.201103,0.299398,0.125045,0.023526,-0.182088,-0.030294
25.85,0,4.991961,5,-0.603543,5,5.013415,5,5.059165,5,31.077887,10,4.888575,5,5.047354,5,0.201747,0.299398,0.125689,0.023849,-0.181766,-0.029327
25.86,0,4.998964,5,-0.599484,5,5.041267,5,5.024296,5,31.025962,10,4.867614,5,4.999975,5,0.201425,0.299398,0.126012,0.023849,-0.183055,-0.030939
25.87,0,4.993362,5,-0.59813,5,4.991752,5,4.932369,5,31.077887,10,4.858298,5,4.924724,5,0.201425,0.299076,0.125045,0.024493,-0.182733,-0.031261
25.88,0,4.980756,5,-0.596777,5,5.038172,5,5.030636,5,31.038325,10,4.881588,5,5.008336,5,0.201747,0.299721,0.125689,0.023526,-0.182733,-0.029327
25.89,0,4.982156,5,-0.592718,5,5.01032,5,4.90384,5,31.067996,10,4.860627,5,4.991613,5,0.201103,0.299398,0.125367,0.024493,-0.183055,-0.029005
25.9,0,4.991961,5,-0.594071,5,5.06293,5,4.967238,5,30.983928,10,4.897891,5,5.038993,5,0.201103,0.299076,0.124722,0.023526,-0.182733,-0.031583
25.91,0,4.991961,5,-0.595424,5,5.001036,5,4.986257,5,31.028435,10,4.867614,5,4.999975,5,0.20207,0.298109,0.124722,0.023204,-0.182411,-0.030939
25.92,0,4.993362,5,-0.595424,5,5.081498,5,4.948218,5,30.971565,10,4.860627,5,5.005549,5,0.200781,0.299398,0.124722,0.023204,-0.182411,-0.030939
25.93,0,4.986358,5,-0.596777,5,5.028888,5,4.986257,5,31.030907,10,4.881588,5,5.027845,5,0.200781,0.298432,0.124722,0.023204,-0.183378,-0.031583
25.94,0,4.994762,5,-0.600837,5,4.982468,5,4.973578,5,31.053161,10,4.867614,5,4.9944,5,0.201425,0.298754,0.125045,0.023849,-0.1837,-0.030617
25.95,0,4.986358,5,-0.59813,5,5.059835,5,5.033806,5,31.045743,10,4.902549,5,5.047354,5,0.201425,0.298432,0.124722,0.022882,-0.1837,-0.031261
25.96,0,4.98916,5,-0.59813,5,4.970089,5,4.979917,5,30.993818,10,4.862956,5,4.9944,5,0.200781,0.297465,0.124722,0.022237,-0.1837,-0.030617
25.97,0,4.993362,5,-0.596777,5,5.084593,5,5.049655,5,31.048215,10,4.85364,5,4.910789,5,0.200781,0.297465,0.125367,0.022237,-0.184022,-0.030617
25.98,0,4.993362,5,-0.594071,5,5.053646,5,5.014786,5,31.060578,10,4.879259,5,5.01391,5,0.201103,0.298432,0.125045,0.02256,-0.183055,-0.030294
25.99,0,4.99056,5,-0.594071,5,5.028888,5,4.992597,5,31.013599,10,4.858298,5,4.980465,5,0.201103,0.297465,0.124078,0.023204,-0.184344,-0.029972
26,0,4.993362,5,-0.595424,5,5.072214,5,5.052825,5,31.050688,10,4.897891,5,5.038993,5,0.200136,0.297143,0.124722,0.02256,-0.1837,-0.030617
26.01,0,4.996163,5,-0.595424,5,5.019604,5,5.011617,5,31.001236,10,4.865285,5,5.002762,5,0.199169,0.297465,0.124722,0.021915,-0.184022,-0.031261
26.02,0,4.991961,5,-0.595424,5,5.096972,5,5.036976,5,31.055633,10,4.80706,5,4.91915,5,0.201103,0.297787,0.125045,0.023204,-0.1837,-0.02965
26.03,0,4.994762,5,-0.595424,5,5.047456,5,5.046485,5,31.018544,10,4.881588,5,5.016697,5,0.200781,0.297787,0.124722,0.022882,-0.183378,-0.030617
26.04,0,5.001766,5,-0.590011,5,5.10935,5,4.983087,5,31.045743,10,4.858298,5,5.01391,5,0.200781,0.298109,0.124722,0.022882,-0.184022,-0.030617
26.05,0,4.997564,5,-0.595424,5,5.096972,5,5.021126,5,30.96662,10,4.90022,5,5.044567,5,0.200458,0.297787,0.124078,0.023204,-0.182411,-0.02965
26.06,0,5.003166,5,-0.596777,5,5.035078,5,4.973578,5,31.013599,10,4.860627,5,4.999975,5,0.200458,0.297787,0.125045,0.023204,-0.183378,-0.029972
26.07,0,4.997564,5,-0.591364,5,5.103161,5,5.030636,5,31.050688,10,4.879259,5,4.921937,5,0.200781,0.297465,0.124722,0.023526,-0.1837,-0.030939
26.08,0,5.007368,5,-0.595424,5,5.004131,5,5.002107,5,31.025962,10,4.87693,5,5.002762,5,0.200458,0.298109,0.125045,0.023849,-0.182733,-0.030294
26.09,0,5.014372,5,-0.599484,5,4.781312,5,4.995767,5,31.055633,10,4.865285,5,4.9944,5,0.200781,0.298754,0.125367,0.023526,-0.183378,-0.029327
26.1,0,5.021375,5,-0.594071,5,4.85249,5,4.90067,5,31.082832,10,4.902549,5,5.047354,5,0.199814,0.297787,0.125367,0.023526,-0.184022,-0.029327
26.11,0,5.018574,5,-0.599484,5,4.883437,5,4.935539,5,31.025962,10,4.872272,5,4.997187,5,0.200136,0.298754,0.126334,0.023526,-0.182411,-0.029005
26.12,0,5.005968,5,-0.60219,5,4.843206,5,4.88165,5,30.946839,10,4.802402,5,4.999975,5,0.201103,0.298754,0.126012,0.023204,-0.183055,-0.029972
26.13,0,5.004567,5,-0.594071,5,4.889627,5,4.957728,5,31.021017,10,4.883917,5,5.036206,5,0.202392,0.298432,0.125367,0.024493,-0.1837,-0.029972
26.14,0,4.997564,5,-0.59813,5,4.843206,5,4.938709,5,30.956729,10,4.846653,5,4.986039,5,0.202392,0.298432,0.125367,0.022882,-0.182088,-0.030294
26.15,0,4.996163,5,-0.594071,5,4.926763,5,4.992597,5,31.030907,10,4.904878,5,5.04178,5,0.201425,0.298432,0.125367,0.023526,-0.183055,-0.029972
26.16,0,4.996163,5,-0.595424,5,4.861774,5,4.960898,5,31.040798,10,4.862956,5,5.016697,5,0.201425,0.298754,0.125689,0.023526,-0.183378,-0.02965
26.17,0,4.994762,5,-0.588658,5,4.942237,5,5.027466,5,30.981455,10,4.835008,5,4.972104,5,0.201747,0.298754,0.126012,0.023204,-0.182733,-0.029972
26.18,0,4.983557,5,-0.594071,5,4.895816,5,4.992597,5,31.025962,10,4.886246,5,5.019484,5,0.200781,0.297787,0.126334,0.023526,-0.183055,-0.029972
26.19,0,4.987759,5,-0.59813,5,4.960805,5,4.976748,5,30.974037,10,4.872272,5,4.997187,5,0.201747,0.298109,0.125689,0.023204,-0.183055,-0.02965
26.2,0,4.986358,5,-0.59813,5,4.932952,5,5.033806,5,31.021017,10,4.911865,5,5.04178,5,0.200458,0.298432,0.125045,0.023204,-0.183378,-0.030617
26.21,0,4.986358,5,-0.595424,5,4.895816,5,4.989427,5,30.988873,10,4.881588,5,4.9944,5,0.201425,0.298432,0.125689,0.022882,-0.1837,-0.030617
26.22,0,4.98916,5,-0.595424,5,4.970089,5,5.049655,5,31.035852,10,4.855969,5,4.935872,5,0.20207,0.297787,0.125045,0.022882,-0.183378,-0.031583
26.23,0,4.98916,5,-0.595424,5,4.91129,5,5.014786,5,31.040798,10,4.886246,5,4.999975,5,0.201747,0.298754,0.125367,0.022882,-0.182733,-0.029972
26.24,0,4.996163,5,-0.60219,5,4.966994,5,5.005277,5,30.9864,10,4.865285,5,4.988826,5,0.201103,0.297787,0.1244,0.023849,-0.183378,-0.029972
26.25,0,4.99056,5,-0.594071,5,4.966994,5,5.043316,5,31.030907,10,4.902549,5,5.036206,5,0.201103,0.298109,0.125045,0.023204,-0.184022,-0.030939
26.26,1,4.98916,10,-0.590011,5,4.914384,5,5.011617,5,30.983928,10,4.862956,5,4.9944,5,0.201425,0.298109,0.1244,0.022882,-0.184344,-0.031261
26.27,0,4.99056,10,-0.59813,5,4.988657,5,5.055995,5,31.03338,10,4.874601,5,4.910789,5,0.200458,0.297465,0.125045,0.02256,-0.1837,-0.029327
26.28,0,5.004567,10,-0.594071,5,4.951521,5,5.021126,5,31.001236,10,4.888575,5,5.019484,5,0.200136,0.297787,0.1244,0.023204,-0.184667,-0.031906
26.29,0,5.014372,10,-0.60219,5,4.871058,5,4.995767,5,30.964147,10,4.862956,5,4.988826,5,0.200781,0.296498,0.124722,0.02256,-0.183378,-0.030294
26.3,0,5.500402,10,-0.595424,5,4.966994,5,4.849951,5,30.894914,10,4.779112,5,5.002762,5,0.201425,0.298109,0.125367,0.022882,-0.184022,-0.029972
26.31,0,6.538296,10,-0.59813,5,4.861774,5,4.913349,5,30.91964,10,4.844324,5,4.969317,5,0.200781,0.297143,0.124078,0.022882,-0.183055,-0.029327
26.32,0,7.26104,10,-0.59813,5,4.765839,5,4.88799,5,30.85288,10,4.832679,5,4.944233,5,0.199491,0.296176,0.123756,0.022237,-0.1837,-0.02965
26.33,0,7.819906,10,-0.592718,5,4.833922,5,4.91018,5,30.885024,10,4.795415,5,4.977678,5,0.199491,0.296176,0.123433,0.023204,-0.183055,-0.027394
26.34,0,8.265319,10,-0.594071,5,4.781312,5,4.856291,5,30.828154,10,4.779112,5,4.938659,5,0.199814,0.294564,0.123756,0.023204,-0.182088,-0.02546
26.35,0,8.609883,10,-0.594071,5,4.843206,5,4.916519,5,30.880078,10,4.818705,5,4.827177,5,0.198202,0.294564,0.123756,0.022882,-0.181444,-0.025138
26.36,0,8.883013,10,-0.600837,5,4.768933,5,4.859461,5,30.899859,10,4.781441,5,4.930298,5,0.19788,0.293597,0.122144,0.022882,-0.181444,-0.024493
26.37,0,9.102918,10,-0.592718,5,4.707039,5,4.878481,5,30.845462,10,4.85364,5,4.905215,5,0.19788,0.29392,0.123111,0.022882,-0.179188,-0.022237
26.38,0,9.233181,10,-0.594071,5,4.781312,5,4.8975,5,30.870188,10,4.9468,5,4.927511,5,0.19788,0.293275,0.120533,0.023849,-0.180477,-0.022882
26.39,0,9.297612,10,-0.600837,5,4.731797,5,4.872141,5,30.828154,10,5.012012,5,4.882918,5,0.197558,0.292308,0.1215,0.023849,-0.178543,-0.020948
26.4,0,9.292009,10,-0.591364,5,4.80607,5,4.919689,5,30.875133,10,5.06325,5,4.935872,5,0.19788,0.292953,0.121177,0.023526,-0.179188,-0.021593
26.41,0,9.406864,10,-0.600837,5,4.768933,5,4.89116,5,30.892441,10,5.014341,5,4.908002,5,0.197558,0.293275,0.1215,0.022237,-0.178543,-0.02127
26.42,0,9.56654,10,-0.596777,5,4.713229,5,4.802403,5,30.85288,10,4.99338,5,4.863409,5,0.19788,0.292308,0.121822,0.023204,-0.179188,-0.02127
26.43,0,9.622567,10,-0.594071,5,4.762744,5,4.91018,5,30.882551,10,5.021328,5,4.908002,5,0.197235,0.293275,0.1215,0.023526,-0.177576,-0.02127
26.44,0,9.710809,10,-0.60219,5,4.666808,5,4.88799,5,30.833099,10,4.991051,5,4.880131,5,0.19788,0.292953,0.120211,0.023526,-0.178866,-0.02127
26.45,0,9.799051,10,-0.595424,5,4.802975,5,4.935539,5,30.875133,10,5.032973,5,4.924724,5,0.197235,0.292631,0.121822,0.023849,-0.178221,-0.019981
26.46,0,9.888694,10,-0.592718,5,4.734892,5,4.90067,5,30.885024,10,4.986393,5,4.896853,5,0.198202,0.292308,0.121177,0.023849,-0.177576,-0.019659
26.47,0,9.888694,10,-0.594071,5,4.818449,5,4.948218,5,30.830626,10,4.935155,5,4.852261,5,0.197235,0.292631,0.121177,0.023204,-0.177899,-0.019981
26.48,0,9.83827,10,-0.594071,5,4.768933,5,4.929199,5,30.875133,10,5.007354,5,4.894066,5,0.19788,0.293597,0.120855,0.023204,-0.178221,-0.020304
26.49,0,9.85928,10,-0.60219,5,4.833922,5,4.90384,5,30.803428,10,4.988722,5,4.868983,5,0.197235,0.292953,0.121822,0.023204,-0.177576,-0.019337
26.5,0,10.028761,10,-0.592718,5,4.802975,5,4.948218,5,30.880078,10,5.023657,5,4.913576,5,0.197558,0.292308,0.121177,0.023204,-0.177576,-0.019337
26.51,0,9.971334,10,-0.59813,5,4.861774,5,4.89433,5,30.845462,10,4.988722,5,4.87177,5,0.197235,0.293597,0.120211,0.023526,-0.178866,-0.019981
26.52,0,9.909704,10,-0.599484,5,4.951521,5,4.837272,5,30.894914,10,4.974748,5,4.860622,5,0.196913,0.291664,0.120533,0.022882,-0.178866,-0.019659
26.53,0,9.88029,10,-0.595424,5,5.047456,5,4.922859,5,30.847935,10,5.002696,5,4.896853,5,0.19788,0.292953,0.120855,0.02256,-0.177576,-0.019659
26.54,0,9.912506,10,-0.604897,5,5.124824,5,4.89116,5,30.885024,10,4.963103,5,4.855048,5,0.197558,0.290375,0.119244,0.022882,-0.177899,-0.020304
26.55,0,9.958728,10,-0.595424,5,5.01032,5,4.945049,5,30.788592,10,5.007354,5,4.910789,5,0.196913,0.292953,0.120211,0.021915,-0.177899,-0.019659
26.56,0,9.953125,10,-0.585951,5,5.084593,5,4.90384,5,30.850407,10,4.977077,5,4.857835,5,0.196913,0.291664,0.119566,0.022237,-0.178221,-0.020304
26.57,0,9.944721,10,-0.59813,5,4.997941,5,4.830932,5,30.894914,10,4.909536,5,4.802094,5,0.196591,0.292953,0.120211,0.02256,-0.178866,-0.019337
26.58,0,9.96433,10,-0.594071,5,5.100066,5,4.922859,5,30.85288,10,4.977077,5,4.894066,5,0.196913,0.291664,0.118921,0.021593,-0.177899,-0.019337
26.59,0,10.020357,10,-0.596777,5,5.035078,5,4.90701,5,30.810846,10,4.960774,5,4.857835,5,0.197235,0.290697,0.121177,0.021915,-0.178866,-0.019337
26.6,0,10.016155,10,-0.596777,5,5.11554,5,4.960898,5,30.870188,10,4.998038,5,4.910789,5,0.196591,0.292953,0.119244,0.022237,-0.177899,-0.020304
26.61,0,9.996546,10,-0.599484,5,5.059835,5,4.922859,5,30.882551,10,4.965432,5,4.87177,5,0.195946,0.291019,0.118921,0.022237,-0.178866,-0.019659
26.62,0,9.979738,10,-0.596777,5,5.134108,5,4.865801,5,30.833099,10,4.909536,5,4.782584,5,0.196913,0.291341,0.119566,0.022237,-0.178221,-0.019337
26.63,0,9.981139,10,-0.590011,5,5.075309,5,4.945049,5,30.857825,10,4.99338,5,4.880131,5,0.196591,0.291664,0.120211,0.02256,-0.178866,-0.019015
26.64,0,9.98394,10,-0.60219,5,4.997941,5,4.926029,5,30.815791,10,5.035302,5,4.866196,5,0.196591,0.291019,0.120211,0.022237,-0.177576,-0.018692
26.65,0,9.993745,10,-0.594071,5,5.11554,5,4.970408,5,30.875133,10,5.023657,5,4.908002,5,0.196913,0.291341,0.118921,0.02256,-0.177576,-0.019659
26.66,0,10.018957,10,-0.59813,5,5.050551,5,4.938709,5,30.798483,10,5.023657,5,4.860622,5,0.195946,0.291019,0.118277,0.022237,-0.177899,-0.019981
26.67,0,10.016155,10,-0.588658,5,5.127919,5,4.862631,5,30.887496,10,5.000367,5,4.799307,5,0.197558,0.291019,0.119566,0.022882,-0.178543,-0.018692
26.68,0,9.999347,10,-0.599484,5,5.081498,5,4.945049,5,30.887496,10,5.032973,5,4.87177,5,0.196591,0.291986,0.118921,0.022882,-0.176932,-0.017403
26.69,0,9.999347,10,-0.594071,5,5.047456,5,4.935539,5,30.85288,10,5.037631,5,4.841112,5,0.197558,0.291986,0.119244,0.022882,-0.177254,-0.019015
26.7,0,10.000748,10,-0.596777,5,5.106256,5,4.979917,5,30.897387,10,5.079553,5,4.896853,5,0.196913,0.292308,0.119244,0.023526,-0.176932,-0.020304
26.71,0,9.995145,10,-0.595424,5,5.047456,5,4.916519,5,30.845462,10,5.037631,5,4.852261,5,0.196913,0.292308,0.120533,0.023849,-0.176932,-0.018692
26.72,0,10.00495,10,-0.600837,5,5.124824,5,4.948218,5,30.902332,10,4.99338,5,4.799307,5,0.196913,0.292631,0.118921,0.023526,-0.176932,-0.018692
26.73,0,9.992344,10,-0.59813,5,5.078403,5,4.957728,5,30.850407,10,5.044618,5,4.888492,5,0.197235,0.292308,0.119566,0.023526,-0.177254,-0.019659
26.74,0,9.997947,10,-0.596777,5,5.022699,5,4.922859,5,30.894914,10,5.021328,5,4.846686,5,0.198202,0.291986,0.119888,0.023526,-0.17661,-0.01837
26.75,0,9.999347,10,-0.604897,5,5.10935,5,4.976748,5,30.904804,10,5.065579,5,4.899641,5,0.198202,0.292308,0.119888,0.023849,-0.17661,-0.018692
26.76,0,9.999347,10,-0.59813,5,5.050551,5,4.938709,5,30.850407,10,5.042289,5,4.866196,5,0.196913,0.292308,0.119566,0.023526,-0.176287,-0.01837
26.77,0,10.00495,10,-0.596777,5,5.121729,5,4.872141,5,30.902332,10,5.018999,5,4.760288,5,0.197558,0.292953,0.120855,0.023526,-0.176932,-0.019015
26.78,0,10.009152,10,-0.592718,5,5.078403,5,4.954558,5,30.867715,10,5.051605,5,4.87177,5,0.198202,0.292953,0.119566,0.023526,-0.176932,-0.019337
26.79,0,10.000748,10,-0.603543,5,5.013415,5,4.922859,5,30.823209,10,5.025986,5,4.880131,5,0.19788,0.292631,0.119566,0.023849,-0.176932,-0.01837
26.8,0,10.002149,10,-0.595424,5,5.100066,5,4.983087,5,30.877606,10,4.965432,5,4.977678,5,0.197235,0.292953,0.119888,0.023526,-0.177254,-0.019337
26.81,0,9.995145,10,-0.595424,5,5.044362,5,4.945049,5,30.828154,10,5.023657,5,5.050141,5,0.196591,0.291986,0.120211,0.023204,-0.177254,-0.019015
26.82,0,9.999347,10,-0.600837,5,5.11554,5,4.868971,5,30.880078,10,5.012012,5,5.122605,5,0.197235,0.292953,0.119566,0.023204,-0.176932,-0.017725
26.83,0,10.007751,10,-0.59813,5,5.072214,5,4.960898,5,30.892441,10,5.028315,5,5.083586,5,0.198202,0.292953,0.119888,0.023204,-0.177576,-0.020304
26.84,0,10.003549,10,-0.595424,5,5.078403,5,4.932369,5,30.842989,10,5.005025,5,5.058503,5,0.198202,0.291986,0.119566,0.022237,-0.177254,-0.019659
26.85,0,9.995145,10,-0.59813,5,5.106256,5,4.986257,5,30.887496,10,5.042289,5,5.10867,5,0.197558,0.292308,0.120211,0.023204,-0.177254,-0.019659
26.86,0,9.995145,10,-0.599484,5,5.041267,5,4.945049,5,30.840517,10,5.012012,5,5.078012,5,0.19788,0.292308,0.119888,0.022882,-0.176932,-0.020304
26.87,0,9.999347,10,-0.595424,5,5.127919,5,5.005277,5,30.892441,10,4.921181,5,5.050141,5,0.197235,0.292308,0.118599,0.022237,-0.177576,-0.019659
26.88,0,9.996546,10,-0.600837,5,5.081498,5,4.960898,5,30.899859,10,5.018999,5,5.094734,5,0.197235,0.291986,0.119566,0.023204,-0.177899,-0.019659
26.89,0,10.006351,10,-0.600837,5,5.044362,5,4.941879,5,30.85288,10,4.986393,5,5.06129,5,0.197558,0.292631,0.119244,0.022882,-0.178543,-0.019981
26.9,0,10.00495,10,-0.595424,5,5.10935,5,4.986257,5,30.892441,10,5.032973,5,5.103096,5,0.196591,0.291986,0.119566,0.022237,-0.177576,-0.019981
26.91,0,9.989543,10,-0.600837,5,5.059835,5,4.932369,5,30.850407,10,5.000367,5,5.086373,5,0.196591,0.292953,0.118277,0.021915,-0.177576,-0.020626
26.92,0,10.00495,10,-0.587305,5,5.131013,5,4.868971,5,30.904804,10,4.953787,5,5.036206,5,0.195624,0.291341,0.119566,0.022882,-0.177254,-0.019015
26.93,0,9.98394,10,-0.591364,5,5.066025,5,4.964068,5,30.877606,10,5.012012,5,5.072438,5,0.196913,0.291664,0.119244,0.022237,-0.177254,-0.019659
26.94,0,10.010553,10,-0.599484,5,4.979373,5,4.945049,5,30.825681,10,5.000367,5,5.055716,5,0.196913,0.291664,0.118277,0.02256,-0.178221,-0.019337
26.95,0,10.028761,10,-0.594071,5,5.103161,5,4.998937,5,30.885024,10,5.032973,5,5.094734,5,0.195946,0.291341,0.118599,0.021593,-0.177254,-0.020304
26.96,0,10.049771,10,-0.594071,5,5.041267,5,4.960898,5,30.889969,10,4.99338,5,5.055716,5,0.195624,0.290697,0.119244,0.021915,-0.177254,-0.019015
26.97,0,10.04697,10,-0.594071,5,5.127919,5,4.872141,5,30.833099,10,4.958445,5,5.097521,5,0.196591,0.291986,0.118599,0.021915,-0.176932,-0.018048
26.98,0,10.035765,10,-0.61031,5,5.075309,5,4.964068,5,30.880078,10,5.007354,5,5.075225,5,0.195946,0.291341,0.119566,0.023204,-0.177576,-0.019015
26.99,0,10.030162,10,-0.599484,5,4.997941,5,4.945049,5,30.800955,10,5.005025,5,5.030632,5,0.196269,0.290375,0.119566,0.02256,-0.177576,-0.019659
27,0,10.023159,10,-0.594071,5,5.087688,5,4.995767,5,30.885024,10,5.030644,5,5.08916,5,0.195946,0.291986,0.118599,0.023204,-0.176287,-0.019659
27.01,0,10.031563,10,-0.595424,5,5.047456,5,4.945049,5,30.892441,10,5.000367,5,5.04178,5,0.197558,0.291341,0.118599,0.022882,-0.17661,-0.019015
27.02,0,10.013354,10,-0.59813,5,5.118635,5,5.014786,5,30.825681,10,4.944471,5,5.069651,5,0.197235,0.291019,0.120211,0.022882,-0.17661,-0.019337
27.03,0,10.006351,10,-0.596777,5,5.069119,5,4.979917,5,30.875133,10,5.018999,5,5.075225,5,0.195624,0.291664,0.119244,0.023849,-0.17661,-0.019015
27.04,0,10.003549,10,-0.600837,5,5.053646,5,4.957728,5,30.800955,10,4.988722,5,5.038993,5,0.196913,0.292631,0.120211,0.023204,-0.176932,-0.018692
27.05,0,9.999347,10,-0.594071,5,5.106256,5,5.005277,5,30.892441,10,5.025986,5,5.091947,5,0.197235,0.292631,0.119566,0.022882,-0.17661,-0.019015
27.06,0,9.993745,10,-0.596777,5,5.041267,5,4.964068,5,30.907277,10,4.988722,5,5.050141,5,0.197235,0.292308,0.119888,0.022882,-0.17661,-0.019015
27.07,0,9.989543,10,-0.599484,5,5.127919,5,5.017956,5,30.857825,10,4.942142,5,4.980465,5,0.197558,0.291664,0.119566,0.02256,-0.17661,-0.019015
27.08,0,9.992344,10,-0.603543,5,5.078403,5,4.983087,5,30.892441,10,4.995709,5,5.058503,5,0.196913,0.291664,0.120855,0.023526,-0.176287,-0.018692
27.09,0,9.990943,10,-0.592718,5,5.004131,5,4.960898,5,30.855352,10,4.984064,5,5.050141,5,0.197235,0.291986,0.120533,0.023204,-0.175965,-0.018048
27.1,0,9.982539,10,-0.595424,5,5.103161,5,5.017956,5,30.902332,10,5.014341,5,5.091947,5,0.196269,0.292308,0.120533,0.023204,-0.176287,-0.019015
27.11,0,9.981139,10,-0.599484,5,5.056741,5,4.973578,5,30.867715,10,4.99338,5,5.044567,5,0.196913,0.291986,0.119888,0.023204,-0.17661,-0.018692
27.12,0,9.986741,10,-0.595424,5,5.137203,5,4.89433,5,30.90975,10,4.984064,5,4.972104,5,0.196913,0.292308,0.119888,0.022882,-0.178221,-0.019659
27.13,0,9.979738,10,-0.59813,5,5.081498,5,4.989427,5,30.865243,10,5.012012,5,5.058503,5,0.197235,0.292953,0.120855,0.023526,-0.17661,-0.019015
